latitude,longitude,name,desc,color,source,precision
41.9026756,-87.6318207,"340 N Clark Street, Chicago, IL","340 N Clark St, Chicago, IL 60610",,Bing Maps,address
41.8921051,-87.6260529,"43 E. Ohio St. , Chicago, IL","43 E Ohio St, Chicago, IL 60611",,Bing Maps,address
41.9090773,-87.6774806,"1520 N. Damen Ave., Chicago, IL","1520 N Damen Ave, Chicago, IL 60622",,Bing Maps,address
41.8905334,-87.6591721,"459 N. Ogden Ave., Chicago, IL","459 N Ogden Ave, Chicago, IL 60642",,Bing Maps,address
41.8904381,-87.6251144,"437 N. Rush Street, Chicago, IL","437 N Rush St, Chicago, IL 60611",,Bing Maps,address
41.8968544,-87.6353836,"228 W Chicago Ave, Chicago, IL","228 W Chicago Ave, Chicago, IL 60654",,Bing Maps,address
,,"Navy Pier - RIVA 700 E Grand Ave, Chicago, IL 60611 , Chicago, IL",-,,Bing Maps,
,,"1014 W. Taylor St. Chicago, IL 60607 312.829.1990 , Chicago, IL",-,,Bing Maps,
,,"1031 N Rush street Chicago, IL 60611 312.664.9600 , Chicago, IL",-,,Bing Maps,
,,"Navy Pier 700 E. Grand Chicago, IL 60611 312.595.5436, Chicago, IL",-,,Bing Maps,
41.8845157,-87.6478013,"806 W. Randolph St., Chicago, IL","806 W Randolph St, Chicago, IL 60607",,Bing Maps,address
41.8934266,-87.6281722,"626 N State St., Chicago, IL","626 N State St, Chicago, IL 60654",,Bing Maps,address
41.9428673,-87.6490326,"3335 North Halsted, Chicago, IL","3335 N Halsted St, Chicago, IL 60657",,Bing Maps,address
41.926136,-87.6588287,"2426 N Racine Ave, Chicago, IL","2426 N Racine Ave, Chicago, IL 60614",,Bing Maps,address
41.9125671,-87.6736908,"1824 W Wabansia Ave, Chicago, IL","1824 W Wabansia Ave, Chicago, IL 60622",,Bing Maps,address
41.8847752,-87.6426648,"161 North Jefferson Street, Chicago, IL","161 N Jefferson St, Chicago, IL 60661",,Bing Maps,address
41.9011993,-87.6635895,"1072 north milwaukee ave, Chicago, IL","1072 N Milwaukee Ave, Chicago, IL 60642",,Bing Maps,address
41.9542427,-87.7038422,"3014 W Irving Park Rd, Chicago, IL","3014 W Irving Park Rd, Chicago, IL 60618",,Bing Maps,address
41.9107971,-87.6407852,"455 W. North Ave, Chicago, il","455 W North Ave, Chicago, IL 60610",,Bing Maps,address
41.8793638,-87.6325335,"151 W. Adams, Chicago, IL","151 W Adams St, Chicago, IL 60603",,Bing Maps,address
41.8935353,-87.6226643,"633 N Saind Claire Ave 2nd Floor, Chicago, IL","633 N Saint Clair St, Chicago, IL 60611",,Bing Maps,address
41.901836,-87.6279831,"1043 N Rush St., Chicago, IL","1043 N Rush St, Chicago, IL 60611",,Bing Maps,address
41.8955765,-87.6257782,"720 N Rush St., Chicago, IL","720 N Rush St, Chicago, IL 60611",,Bing Maps,address
41.8903253,-87.6295327,"445 N. Dearborn St., Chicago, IL","445 N Dearborn St, Chicago, IL 60654",,Bing Maps,address
41.882309,-87.6302185,"70 W. Madison St., Chicago, IL","70 W Madison St, Chicago, IL 60602",,Bing Maps,address
41.8695297,-87.6643066,"1500 W. Taylor St., Chicago, IL","1500 W Taylor St, Chicago, IL 60607",,Bing Maps,address
41.9012794,-87.6274185,"1015 N. Rush St., Chicago, IL","1015 N Rush St, Chicago, IL 60611",,Bing Maps,address
41.8842163,-87.6435471,"619 W Randolph st, Chicago, IL","619 W Randolph St, Chicago, IL 60661",,Bing Maps,address
41.8922424,-87.6274948,"15 E Ohio Street, Chicago, IL","15 E Ohio St, Chicago, IL 60611",,Bing Maps,address
41.8443336,-87.6600723,"2701 S Eleanor Street, Chicago, IL","2701 S Eleanor St, Chicago, IL 60608",,Bing Maps,address
41.8911133,-87.6275406,"505 N State Street, Chicago, IL","505 N State St, Chicago, IL 60654",,Bing Maps,address
41.8935204,-87.6250153,"100 East Ontario Street, Chicago, IL","100 E Ontario St, Chicago, IL 60611",,Bing Maps,address
41.8935204,-87.6250153,"100 East Ontario Street, Chicago, IL","100 E Ontario St, Chicago, IL 60611",,Bing Maps,address
41.8867352,-87.6489379,"839 West Fulton Market, Chicago, IL","839 W Fulton Market, Chicago, IL 60607",,Bing Maps,address
41.9171028,-87.7072449,"3201 W Armitage Ave, Chicago, IL","3201 W Armitage Ave, Chicago, IL 60647",,Bing Maps,address
41.9645092,-87.6664956,"4559 N Clark St., Chicago, IL","4559 N Clark St, Chicago, IL 60640",,Bing Maps,address
41.8860588,-87.6260223,"203 N Wabash, Chicago, IL","203 N Wabash Ave, Chicago, IL 60601",,Bing Maps,address
,,"Trump International Hotel and Tower, Chicago, IL",-,,Bing Maps,
41.9326019,-87.7126541,"2821 N. Milwaukee Ave., Chicago, IL","2821 N Milwaukee Ave, Chicago, IL 60618",,Bing Maps,address
41.8808479,-87.6311493,"100 W Monroe St, Chicago, IL","100 W Monroe St, Chicago, IL 60603",,Bing Maps,address
41.8734627,-87.6264572,"634 S. Wabash Ave., Chicago, IL","634 S Wabash Ave, Chicago, IL 60605",,Bing Maps,address
41.8842506,-87.6324463,"contact@maudesliquorbar.com, Chicago, IL","Chicago, IL",,Bing Maps,city/town
41.8894081,-87.6348724,"218 W Kinzie Street , Chicago, IL","218 W Kinzie St, Chicago, IL 60654",,Bing Maps,address
41.9177399,-87.6959915,"2728 W Armitage, Chicago, IL","2728 W Armitage Ave, Chicago, IL 60647",,Bing Maps,address
41.8975948,-87.6254155,"110 E Pearson St, Chicago, IL","110 E Pearson St, Chicago, IL 60611",,Bing Maps,address
41.9320752,-87.7071686,"3154 W. Diversey, Chicago, IL","3154 W Diversey Ave, Chicago, IL 60647",,Bing Maps,address
41.8994422,-87.6968669,"1002 N California Ave, Chicago, IL","1002 N California Ave, Chicago, IL 60622",,Bing Maps,address
41.8847008,-87.6477585,"800 W. Randolph St., Chicago, IL","800 W Randolph St, Chicago, IL 60607",,Bing Maps,address
41.8899646,-87.6375103,"354 W. Hubbard St., Chicago, IL","354 W Hubbard St, Chicago, IL 60654",,Bing Maps,address
41.883667,-87.6489334,"112 N Green St., Chicago, IL","112 N Green St, Chicago, IL 60607",,Bing Maps,address
41.5699925,-87.6101907,"230 N Kinzie St., Chicago, IL","230 N Kinzie St, Thornton, IL 60476",,Bing Maps,address
41.9097939,-87.6770782,"1566 N Milwaukee Ave, Chicago, IL","1566 N Milwaukee Ave, Chicago, IL 60622",,Bing Maps,address
41.8830299,-87.6282425,"One West Washington, Chicago, IL","1 W Washington St, Chicago, IL 60602",,Bing Maps,address
41.8842163,-87.6436691,"621 W Randolph, Chicago, IL","621 W Randolph St, Chicago, IL 60661",,Bing Maps,address
41.9428673,-87.6490326,"3335 N Halsted, Chicago, IL","3335 N Halsted St, Chicago, IL 60657",,Bing Maps,address
41.9005305,-87.6242401,"980 North Michigan Avenue, Chicago, IL","980 N Michigan Ave, Chicago, IL 60611",,Bing Maps,address
41.9029846,-87.6708145,"1721 W. Division St., Chicago, IL","1721 W Division St, Chicago, IL 60622",,Bing Maps,address
41.9218445,-87.6642227,"2201 N. Clybourn Ave., Chicago, IL","2201 N Clybourn Ave, Chicago, IL 60614",,Bing Maps,address
41.9103929,-87.678931,"2033 W North Ave. , Chicago, IL","2033 W North Ave, Chicago, IL 60647",,Bing Maps,address
41.8847008,-87.6477585,"800 W Randolph St, Chicago, IL","800 W Randolph St, Chicago, IL 60607",,Bing Maps,address
41.8904381,-87.6251144,"437 North Rush, Chicago, IL","437 N Rush St, Chicago, IL 60611",,Bing Maps,address
41.9137421,-87.6771927,"1749 N Damen , Chicago, IL","1749 N Damen Ave, Chicago, IL 60647",,Bing Maps,address
41.8880086,-87.6310857,"316 N Clark Street, Chicago, IL","316 N Clark St, Chicago, IL 60654",,Bing Maps,address
41.8906479,-87.6269836,"444 N. Wabash Ave., Chicago, IL","444 N Wabash Ave, Chicago, IL 60611",,Bing Maps,address
41.8842506,-87.6324463,"Nando Milano Trattoria , Chicago, IL","Chicago, IL",,Bing Maps,city/town
41.9103923,-87.6790014,"2039 W. NORTH AVENUE, CHICAGO, IL","2039 W North Ave, Chicago, IL 60647",,Bing Maps,address
41.8905334,-87.6591721,"459 north Ogden, Chicago, IL","459 N Ogden Ave, Chicago, IL 60642",,Bing Maps,address
41.9294548,-87.6547775,"2624 N. Lincoln Avenue, Chicago, IL","2624 N Lincoln Ave, Chicago, IL 60614",,Bing Maps,address
41.8897743,-87.6316299,"111 W. Hubbard Street, Chicago, IL","111 W Hubbard St, Chicago, IL 60654",,Bing Maps,address
41.8842506,-87.6324463,"online, Chicago, IL","Chicago, IL",,Bing Maps,city/town
41.8842506,-87.6324463,"Online, Chicago, IL","Chicago, IL",,Bing Maps,city/town
41.8934266,-87.6281722,"626 N. State St., Chicago, IL","626 N State St, Chicago, IL 60654",,Bing Maps,address
41.891983,-87.6235428,"535 North Michigan Ave, Chicago, IL","535 N Michigan Ave, Chicago, IL 60611",,Bing Maps,address
41.8848305,-87.633606,"188 w randolph, Chicago, IL","188 W Randolph St, Chicago, IL 60601",,Bing Maps,address
41.8901275,-87.6272998,"30 E. Hubbard Street , Chicago, IL","30 E Hubbard St, Chicago, IL 60611",,Bing Maps,address
41.921913,-87.659385,"1224 W. Webster, Chicago, IL","1224 W Webster Ave, Chicago, IL 60614",,Bing Maps,address
41.8888893,-87.6264267,"401 N Wabash, Chicago, IL","401 N Wabash Ave, Chicago, IL 60611",,Bing Maps,address
41.8888893,-87.6264267,"401 N Wabash, Chicago, IL","401 N Wabash Ave, Chicago, IL 60611",,Bing Maps,address
41.900219,-87.6269302,"937 North Rush Street, Chicago, IL","937 N Rush St, Chicago, IL 60611",,Bing Maps,address
41.8691101,-87.6614685,"1359 W Taylor Street, Chicago, IL","1359 W Taylor St, Chicago, IL 60607",,Bing Maps,address
41.8852348,-87.658226,"1235 w lake street, Chicago, IL","1235 W Lake St, Chicago, IL 60607",,Bing Maps,address
41.8912239,-87.6467746,"730 West Grand Ave, Chicago , IL","730 W Grand Ave, Chicago, IL 60654",,Bing Maps,address
41.8813858,-87.6249847,"18 South Michigan Ave, Chicago , IL","18 S Michigan Ave, Chicago, IL 60603",,Bing Maps,address
41.9202024,-87.6777676,"2118 N. Damen St., Chicago , IL","2118 N Damen Ave, Chicago, IL 60647",,Bing Maps,address
41.898986,-87.687309,"948 W. Western Ave., Chicago , IL","948 N Western Ave, Chicago, IL 60622",,Bing Maps,address
41.9167323,-87.6364984,"1909 N. Lincoln Ave, Chicago , IL","1909 N Lincoln Ave, Chicago, IL 60614",,Bing Maps,address
41.9000966,-87.6222358,"192 E Walton St., Chicago , IL","192 E Walton St, Chicago, IL 60611",,Bing Maps,address
41.8816414,-87.6289902,"1 S. Dearborn St., Chicago , IL","1 S Dearborn St, Chicago, IL 60603",,Bing Maps,address
41.8600044,-87.6244202,"75 E 16th St, Chicago , IL","75 E 16th St, Chicago, IL 60616",,Bing Maps,address
41.8871994,-87.6506729,"311 n sangamon, Chicago , Il","311 N Sangamon St, Chicago, IL 60607",,Bing Maps,address
41.890845,-87.6476537,"464 N Halsted St., Chicago , IL","464 N Halsted St, Chicago, IL 60642",,Bing Maps,address
41.890845,-87.6476537,"464 N Halsted St., Chicago , IL","464 N Halsted St, Chicago, IL 60642",,Bing Maps,address
41.8952866,-87.639328,"419 W Superior, Chicaho, IL","419 W Superior St, Chicago, IL 60654",,Bing Maps,address
42.1609803,-87.9192167,"20510 Milwaukee Ave, Deerfield, IL","20510 Milwaukee Ave, Deerfield, IL 60015",,Bing Maps,address
38.8116302,-89.9559601,"106 North Main St., Edwardsville, IL","106 N Main St, Edwardsville, IL 62025",,Bing Maps,address
42.1862602,-87.8019638,"1850 Second St. , Highand Park, IL","1850 2nd St, Highland Park, IL 60035",,Bing Maps,address
41.5585072,-87.6361223,"18222 Halsted St., Homewood , IL","18222 Halsted St, Homewood, IL 60425",,Bing Maps,address
41.523571,-88.0999222,"712 Jefferson St., Joliet , IL","712 W Jefferson St, Joliet, IL 60435",,Bing Maps,address
41.7396656,-87.8187646,"8335 Roberts Rd, Justice, IL","8335 S Roberts Rd, Justice, IL 60458",,Bing Maps,address
41.5055542,-87.7182693,"4239 Rt 30, Matteson, IL","4239 HIGHWAY 30, Matteson, IL 60443",,Bing Maps,address
41.6841674,-87.7047533,"3335 W 115th St, Merrionette Park, IL","3335 W 115th St, Merrionette Park, IL 60655",,Bing Maps,address
41.5041663,-87.8927895,"11318 Lincoln Hwy, Mokena, IL","11318 W Lincoln Hwy, Mokena, IL 60448",,Bing Maps,address
41.3828199,-88.4247702,"2407 Sycamore Dr., Morris, IL","2407 Sycamore Dr, Morris, IL 60450",,Bing Maps,address
41.7714451,-88.1493938,"48 W. Chicago Ave, Naperville, IL","48 W Chicago Ave, Naperville, IL 60540",,Bing Maps,address
41.5121117,-87.9688721,"www.unitedliqouormarts.com, New Lenox, IL","New Lenox, IL",,Bing Maps,city/town
41.9636002,-87.8067017,"4601 N Harlem Ave, Norridge, IL","4601 N Harlem Ave, Norridge, IL 60706",,Bing Maps,address
42.1335907,-87.8219681,"1026 Waukeegan Rd., Northbrook, IL","1026 Waukegan Rd, Northbrook, IL 60062",,Bing Maps,address
41.8457985,-87.9528198,"1401 W. 22nd St., Oak Brook, IL","1401 W 22nd St, Oak Brook, IL 60523",,Bing Maps,address
41.8885021,-87.7945657,"151 N Oak Park Ave, Oak Park, IL","151 N Oak Park Ave, Oak Park, IL 60301",,Bing Maps,address
,,"1415 W. 22nd St. Oak Brook, IL 60523 630.990.1993, Oakbrook, IL",-,,Bing Maps,
41.9884796,-87.8594208,"6155 N River Rd., Rosemont , IL","6155 N River Rd, Rosemont, IL 60018",,Bing Maps,address
42.0414925,-88.0461655,"1370 Bank Drive, Schaumburg, IL","1370 Bank Dr, Schaumburg, IL 60173",,Bing Maps,address
42.029995,-88.0328522,"50 N Martindale Road, Schaumburg, IL","50 N Martingale Rd, Schaumburg, IL 60173",,Bing Maps,address
41.8100624,-87.8990326,"800 Hillgrove Ave, Western Springs, IL","800 Hillgrove Ave, Western Springs, IL 60558",,Bing Maps,address
,,"550 S. Milwaukee Ave. Wheeling, IL 60090 847.465.9988 , Wheeling, IL",-,,Bing Maps,
41.8842506,-87.6324463,"River Roast Social House, Chicago, IL","Chicago, IL",,Bing Maps,city/town
41.8905716,-87.6219559,"201 E. Illinois Street , Chicago, IL","201 E Illinois St, Chicago, IL 60611",,Bing Maps,address
41.8924356,-87.6273789,"19 E. Ohio St. , Chicago, IL","19 E Ohio St, Chicago, IL 60611",,Bing Maps,address
39.1498091,-86.4997078,"1505 S. Piazza  Dr., Bloomington, IN","1505 S Piazza Dr, Bloomington, IN 47401",,Bing Maps,address
38.9706383,-95.2362976,"715 Massachusetts St., Lawrence, KS","715 Massachusetts St, Lawrence, KS 66044",,Bing Maps,address
38.9668228,-95.2358678,"934 Massachusetts St, Lawrence, KS","934 Massachusetts St, Lawrence, KS 66044",,Bing Maps,address
38.9660034,-95.23629,"941 Massachusetts St., Lawrence, KS","941 Massachusetts St, Lawrence, KS 66044",,Bing Maps,address
38.9707489,-95.3090515,"4931 W. 6th St., Lawrence, KS","4931 W 6th St, Lawrence, KS 66049",,Bing Maps,address
38.9692154,-95.2352219,"11 E. 8th St., Lawrence, KS","11 E 8th St, Lawrence, KS 66044",,Bing Maps,address
38.9707489,-95.3090515,"4931 W. 6th St., Lawrence, KS","4931 W 6th St, Lawrence, KS 66049",,Bing Maps,address
38.9703674,-95.3054886,"4821 W. 6th St., Lawrence, KS","4821 W 6th St, Lawrence, KS 66049",,Bing Maps,address
38.9559451,-95.3068974,"1540 Wakarusa Dr., Lawrence, KS","1540 Wakarusa Dr, Lawrence, KS 66047",,Bing Maps,address
38.9712317,-95.2356908,"7 E. 7th St., Lawrence, KS","7 E 7th St, Lawrence, KS 66044",,Bing Maps,address
38.9675651,-95.2355721,"6 E. 9th St., Lawrence, KS","6 E 9th St, Lawrence, KS 66044",,Bing Maps,address
38.9691811,-95.23629,"803 Massachusetts St., Lawrence, KS","803 Massachusetts St, Lawrence, KS 66044",,Bing Maps,address
38.9344505,-94.6285895,"10551 Mission Rd., Leawood, KS","10551 Mission Rd, Leawood, KS 66206",,Bing Maps,address
38.9344525,-94.6287223,"10561 Mission Rd, Leawood, KS","10561 Mission Rd, Leawood, KS 66206",,Bing Maps,address
38.9172348,-94.6477599,"11616 Ash St., Leawood, KS","11616 Ash St, Leawood, KS 66211",,Bing Maps,address
38.883255,-94.6477203,"5201 W. 135th St., Leawood, KS","5201 W 135th St, Leawood, KS 66224",,Bing Maps,address
38.912785,-94.6389737,"4579 West 119th Street , Leawood, KS","4579 W 119th St, Leawood, KS 66209",,Bing Maps,address
38.912791,-94.6364625,"4311 W. 119th St., Leawood, KS","4311 W 119th St, Leawood, KS 66209",,Bing Maps,address
38.9177974,-94.6477747,"11570 Ash St. , Leawood, KS","11570 Ash St, Leawood, KS 66211",,Bing Maps,address
39.573724,-97.519652,"rye kc, Leawood , KS","Rye Rd, Concordia, KS 66901",,Bing Maps,street
38.9687191,-94.7796247,"8815 Renner Blvd, Lenexa, KS","8815 Renner Blvd, Lenexa, KS 66219",,Bing Maps,address
38.9710868,-94.7592473,"14944 W. 87th St., Lenexa, KS","14944 W 87th St, Lenexa, KS 66215",,Bing Maps,address
39.1934586,-96.5859375,"1800 claflin rd , Manhattan , KS","1800 Claflin Rd, Manhattan, KS 66502",,Bing Maps,address
38.8836522,-94.6137931,"2201 W. 135th St. , Overland Park, KS","2201 W 135th St, Overland Park, KS 66224",,Bing Maps,address
38.8542213,-94.6661911,"6995 W. 151st St., Overland Park, KS","6995 W 151st St, Overland Park, KS 66223",,Bing Maps,address
38.9130452,-94.6712427,"7300 W. 119th St., Overland Park, KS","7300 W 119th St, Overland Park, KS 66213",,Bing Maps,address
38.9130452,-94.6712427,"7300 W. 119th St., Overland Park, KS","7300 W 119th St, Overland Park, KS 66213",,Bing Maps,address
38.930465,-94.669349,"10800 Metcalf Ave, Overland Park, KS","10800 Metcalf Ave, Overland Park, KS 66210",,Bing Maps,address
38.8842697,-94.6647263,"6830 W. 135th St., Overland Park, KS","6830 W 135th St, Overland Park, KS 66223",,Bing Maps,address
38.8835952,-94.6506554,"5621 W. 135th St. #2610, Overland Park , KS","5621 W 135th St, Overland Park, KS 66223",,Bing Maps,address
38.9799462,-94.6303973,"8228 Mission Rd, Prairie Village, KS","8228 Mission Rd, Prairie Village, KS 66208",,Bing Maps,address
39.0020752,-94.78582,"17244 Midland Dr., Shawnee, KS","17244 Midland Dr, Shawnee, KS 66217",,Bing Maps,address
37.6864243,-97.327301,"904 East Douglas, Wichita, KS","904 E Douglas Ave, Wichita, KS 67202",,Bing Maps,address
37.6868248,-97.2813263,"4714 E. Douglas, Wichita, KS","4714 E Douglas Ave, Wichita, KS 67208",,Bing Maps,address
37.6868057,-97.2801437,"4800 E. Douglas, Wichita, KS","4800 E Douglas Ave, Wichita, KS 67208",,Bing Maps,address
37.9685763,-84.533544,"4456 Nicholasville Road, Lexington, KY","4456 Nicholasville Rd, Lexington, KY 40515",,Bing Maps,address
38.2566986,-85.760582,"614 W. Main Street, Louisville, KY","614 W Main St, Louisville, KY 40202",,Bing Maps,address
38.3084927,-85.5769153,"4021 Summit Plaza Dr, Louisville, KY","4021 Summit Plaza Dr, Louisville, KY 40241",,Bing Maps,address
38.2545853,-85.7468491,"331 E. Market St., Louisville, KY","331 E Market St, Louisville, KY 40202",,Bing Maps,address
38.2564753,-85.7531109,"129 N. 2nd Street, Louisville, KY","129 N 2nd St, Louisville, KY 40202",,Bing Maps,address
38.2566185,-85.7528534,"127 west main street , Louisville, KY","127 W Main St, Louisville, KY 40202",,Bing Maps,address
38.2564753,-85.7531109,"129 N 2nd st, Louisville, KY","129 N 2nd St, Louisville, KY 40202",,Bing Maps,address
38.2557755,-85.7527084,"122 W Main St, Louisville, KY","122 W Main St, Louisville, KY 40202",,Bing Maps,address
38.2567596,-85.7612686,"113 S 7 St , Louisville, KY","113 S 7th St, Louisville, KY 40202",,Bing Maps,address
38.2522179,-85.657344,"323 Wallace Ave, Louisville, KY","323 Wallace Ave, Louisville, KY 40207",,Bing Maps,address
38.2359276,-85.7157135,"1285 Bardstown Rd, Louisville, KY","1285 Bardstown Rd, Louisville, KY 40204",,Bing Maps,address
38.2481155,-85.7307968,"426 Baxter Ave, Louisville, KY","426 Baxter Ave, Louisville, KY 40204",,Bing Maps,address
38.2526817,-85.7359238,"900 East Market St, Louisville, KY","900 E Market St, Louisville, KY 40206",,Bing Maps,address
38.2565148,-85.755307,"321 W Main St, Louisville, KY","321 W Main St, Louisville, KY 40202",,Bing Maps,address
38.2562103,-85.7446976,"401 E Main St, Louisville, KY","401 E Main St, Louisville, KY 40202",,Bing Maps,address
38.2359276,-85.7157135,"1285 Bardstown Road, Louisville, KY","1285 Bardstown Rd, Louisville, KY 40204",,Bing Maps,address
38.2346268,-85.7148743,"1314 Bardstown Road, Louisville, KY","1314 Bardstown Rd, Louisville, KY 40204",,Bing Maps,address
38.2571716,-85.7166214,"1761 Frankfort Avenue, Louisville, KY","1761 Frankfort Ave, Louisville, KY 40206",,Bing Maps,address
38.2530823,-85.7409286,"624 East Market St, Louisville, Ky","624 E Market St, Louisville, KY 40202",,Bing Maps,address
38.324535,-85.56726,"9411 Norton Commns Blvd, Louisville, KY","9411 Norton Commons Blvd, Prospect, KY 40059",,Bing Maps,address
38.2570935,-85.76158,"702 W Main St, Louisville, KY","702 W Main St, Louisville, KY 40202",,Bing Maps,address
38.2488216,-85.7570598,"350 W Chestnut St, Louisville, KY","350 W Chestnut St, Louisville, KY 40202",,Bing Maps,address
38.2493248,-85.7590332,"425 W Chestnut St, Louisville, KY","425 W Chestnut St, Louisville, KY 40202",,Bing Maps,address
38.235111,-85.714233,"1325 Bardstown Road Louisville, , Louisville , KY","1325 Bardstown Rd, Louisville, KY 40204",,Bing Maps,address
38.2568239,-85.7519281,"150 w washington , Louisville , KY","150 W Washington St, Louisville, KY 40202",,Bing Maps,address
30.4753976,-90.0966346,"428 E. Boston St., Covington, LA","428 E Boston St, Covington, LA 70433",,Bing Maps,address
